p_code,title,uri,apply_start,apply_end,start_age,end_age,contents,application_target,dor,si,crawling_date,expiration_flag
201905150050,(서울특별시) 시민사회 활동가 양성 프로젝트,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150050,2019-01-22 00:00:00,2019-01-28 00:00:00,18.0,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,1
201905150052,(서울특별시) 청년 프로젝트 투자사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150052,2019-02-28 00:00:00,2019-03-18 00:00:00,19.0,39.0,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,1
201905150053,(서울특별시) 서울형 뉴딜일자리,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150053,2019-03-01 00:00:00,2019-03-31 00:00:00,18.0,39.0,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,1
201905150054,(서울특별시) 노인 이야기 들어주는 청년예술가 프로젝트,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150054,2019-03-08 00:00:00,2019-03-22 00:00:00,,38.0,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,1
201905150055,(서울특별시) 빈집 살리기 프로젝트 (사회주택 공급),https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150055,,,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,0
201905150056,(서울특별시) 『서울시 청년허브』운영,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150056,,,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,0
201905150057,(서울특별시) 공공근로일자리,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150057,2018-11-12 00:00:00,2018-11-30 00:00:00,18.0,,2019년 1월 1일 기준 신청 기간이 만료된 정책입니다.추후 신규 정책 내용에 따라 변경될 예정이니 참고하여 주시기 바랍니다.," 전공 : 제한없음
직업 : 미취업자
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,1
201905150059,(서울특별시) 청년 활력 프로그램 운영,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150059,,,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,0
201905150062,(서울특별시) 긴급생활안정자금 지원(서울 한강론),https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150062,,,,40.0,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,2
201905150063,(서울특별시) 여성복지시설 현장활동가,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150063,2019-01-24 00:00:00,2019-01-28 00:00:00,18.0,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,1
201905150064,(서울특별시) 체류형 귀농지원사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150064,,,,65.0,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,0
201905150066,(서울특별시) 자치구 청년 맞춤형 주택 공급,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150066,,,19.0,39.0,-," 전공 :  - 
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,0
201905150067,(서울특별시) 청년활력공간 무중력지대 운영,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150067,,,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,0
201905150068,(서울특별시)도시청년 이동식플라워마켓 창업지원(청년일자리-2),https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150068,2018-09-03 00:00:00,2018-09-13 00:00:00,18.0,39.0,2019년 1월 1일 기준 신청 기간이 만료된 정책입니다.추후 신규 정책 내용에 따라 변경될 예정이니 참고하여주시기 바랍니다.," 전공 : 제한 없음
직업 : 제한 없음
학교 : 제한 없음",서울,전체,2019-11-28 20:57:37,1
201905150069,(서울특별시) 한양도성 청년 홍보순성관,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150069,2019-03-11 00:00:00,2019-03-25 00:00:00,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,1
201905150070,(서울특별시) 서울시정 대학생  인턴십 프로그램 운영,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150070,,,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,0
201905150071,(서울특별시) 서울일자리+센터 통합지원서비스 강화,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150071,,,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,2
201905150072,(서울특별시) 청년허브 운영을 통한 청년정책 실행기반 강화,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150072,,,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,2
201905150073,(강원도) 강원지역 공공기관 합동설명회,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150073,,,,,강원혁신도시 공공기관과 함께하는 도내 청년 채용의 장(場) 마련 지원," 전공 : 제한 없음
직업 : 구직자, 미취업자
학교 : 대학생, 고등학생",강원,전체,2019-11-28 20:57:37,0
201905150075,(서울특별시) 서울 MICE 뉴딜일자리,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150075,2019-01-31 00:00:00,2019-02-13 00:00:00,18.0,39.0,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,1
201905150076,(서울특별시) 중소기업 육성자금 융자지원사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150076,2019-01-02 00:00:00,,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,0
201905150077,(서울특별시) 청년정책네트워크,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150077,2019-02-21 00:00:00,2019-03-24 00:00:00,19.0,39.0,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,1
201905150079,(강원도) 청년 농업인 영농 정착 지원,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150079,2019-12-01 00:00:00,2019-12-31 00:00:00,18.0,40.0,젊고 유능한 인재의 농업 분야 진출을 촉진," 전공 : 제한 없음
직업 : 제한 없음
학교 : 제한 없음",강원,전체,2019-11-28 20:57:37,0
201905150080,(서울특별시) 사회혁신 청년활동가,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150080,2019-03-18 00:00:00,2019-03-27 00:00:00,18.0,39.0,-," 전공 : 제한없음
직업 : 미취업자
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,1
201905150081,(서울특별시) 서울형 마이크로크레딧 지원사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150081,2019-04-03 00:00:00,,20.0,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,0
201905150082,(서울특별시) 신혼부부 임차보증금 지원,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150082,,,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,0
201905150083,(강원도) 청년 농 경영 실습 임대 농장 조성,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150083,,,,40.0,시설 농업을 희망하는 청년농(예비농업인 포함)의 안정적인 영농창업을 지원," 전공 : 제한 없음
직업 : 제한 없음
학교 : 제한 없음",강원,전체,2019-11-28 20:57:37,0
201905150084,(서울특별시) 청년일자리 아이디어 공모전,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150084,2018-10-08 00:00:00,2018-10-27 00:00:00,19.0,34.0,2019년 1월 1일 기준 신청 기간이 만료된 정책입니다.추후 신규 정책 내용에 따라 변경될 예정이니 참고하여주시기 바랍니다.," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,1
201905150086,(강원도) 피스타치오 청춘 버스킹 청년예술가 모집,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150086,2019-03-08 00:00:00,2019-03-14 00:00:00,19.0,39.0,문화적 활성화를 위해 다양한 문화예술분야의 청년 예술가(단체)들을 대상으로 사업 운영지원," 전공 : 제한 없음
직업 : 제한 없음
학교 : 제한 없음",강원,전체,2019-11-28 20:57:37,1
201905150087,(서울특별시) 한지붕세대공감,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905150087,,,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 대학 재학(휴학생 포함)",서울,전체,2019-11-28 20:57:37,0
201905160001,(서울특별시) 전통시장 청년상인 육성사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160001,2019-04-01 00:00:00,2019-04-11 00:00:00,,39.0,-," 전공 :  - 
직업 : 전통시장에서 기존 영업중인 청년상인
학교 :  - ",서울,전체,2019-11-28 20:57:37,1
201905160002,(서울특별시) 공동체주택 사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160002,,,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",서울,전체,2019-11-28 20:57:37,0
201905160005,(경상남도) 스타트업 아이디어 고도화 지원사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160005,2019-03-04 00:00:00,2019-04-05 00:00:00,,39.0,-," 전공 : 제한없음
직업 : 미취업자
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,1
201905160010,(강원도) 문화가있는날 <청춘마이크>,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160010,2019-03-08 00:00:00,2019-03-14 00:00:00,19.0,34.0,학력·이력·수상경력에 관계없이(3無) 청년 예술가들의 열정·재능만으로 설 수 있는 무대를 제공," 전공 : 제한 없음
직업 : 제한 없음
학교 : 제한 없음",강원,전체,2019-11-28 20:57:37,1
201905160013,(서울특별시) 청년활동지원,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160013,,,19.0,29.0,2019년도 정책 추후 업데이트 예정입니다.," 전공 : 제한없음
직업 : 미취업자
학교 : 졸업예정(유예)자",서울,전체,2019-11-28 20:57:37,0
201905160014,(강원도) 해외탐방 지원 사업 SEEKER:S,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160014,2019-01-14 00:00:00,2019-02-15 00:00:00,19.0,39.0,청년이 사회적경제 분야에서 가지고 있던 고민의 답을 찾을 수 있도록 지원하는 청년 해외탐방 사업," 전공 : 제한 없음
직업 : 자영업자(1년 이상)
학교 : 제한 없음",강원,전체,2019-11-28 20:57:37,1
201905160021,(강원도) 청년창업농 선발 및 지원사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160021,2019-01-04 00:00:00,2019-01-31 00:00:00,18.0,40.0,-," 전공 : 제한 없음
직업 : 제한 없음
학교 : 제한 없음",강원,전체,2019-11-28 20:57:37,1
201905160026,(경상남도) 청년일자리플랫폼(프렌즈),https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160026,,,18.0,39.0,-," 전공 : 제한 없음
직업 : 미취업자
학교 : 제한 없음",경남,전체,2019-11-28 20:57:37,2
201905160027,(강원도) 청년참여형 마을기업 모집,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160027,2018-04-02 00:00:00,2018-04-16 00:00:00,,,2019년 1월 1일 기준 신청 기간이 만료된 정책입니다.추후 신규 정책 내용에 따라 변경될 예정이니 참고하여주시기 바랍니다.," 전공 : 제한 없음
직업 : 자영업자
학교 : 제한 없음",강원,전체,2019-11-28 20:57:37,1
201905160029,(경상남도) 청년창업아카데미 운영사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160029,2019-04-15 00:00:00,2019-05-17 00:00:00,,39.0,-," 전공 : 제한없음
직업 : 미취업자(실업자 및 비경제활동인구)
학교 : 고등학생 및 대학(원)생의 경우 졸업예정 직전학기 수료자에 한해 신청가능",경남,전체,2019-11-28 20:57:37,1
201905160032,(경상남도) 경남형 뉴딜일자리사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160032,2018-12-01 00:00:00,2018-12-31 00:00:00,18.0,39.0,-," 전공 : 제한 없음
직업 : 미취업자
학교 : 졸업자(졸업예정자 포함)",경남,전체,2019-11-28 20:57:37,1
201905160038,(경상남도) 경남청년 장인프로젝트,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160038,2019-01-02 00:00:00,2019-01-02 00:00:00,18.0,34.0,-," 전공 : 제한 없음
직업 : 미취업자
학교 : 졸업자(졸업예정자 포함)",경남,전체,2019-11-28 20:57:37,1
201905160046,(경상남도) 경남청년해외인턴사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160046,2019-03-31 00:00:00,,18.0,34.0,-," 전공 : 제한 없음
직업 : 미취업자
학교 : 대졸 예정, 대학 졸업",경남,전체,2019-11-28 20:57:37,0
201905160048,(경상남도) 대학생 단기 해외어학연수,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160048,2019-03-04 00:00:00,2019-03-29 00:00:00,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 대학생 2~4년 (휴학생 제외)",경남,전체,2019-11-28 20:57:37,1
201905160051,(경상남도) 경남 스타트업 청년채용 연계사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160051,2019-01-02 00:00:00,2019-01-02 00:00:00,18.0,39.0,-," 전공 : 제한 없음
직업 : 미취업자
학교 : 졸업자(졸업예정자 포함)",경남,전체,2019-11-28 20:57:37,1
201905160052,(경상남도) 경남 교육소외계층 장애인 평생교육 지원 사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160052,2019-03-07 00:00:00,2019-03-25 00:00:00,,,-," 전공 : 제한없음
직업 : 미취업자
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,1
201905160054,(경상남도) 경남 청년구직활동지원사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160054,2019-03-04 00:00:00,2019-03-31 00:00:00,18.0,34.0,-," 전공 : 제한없음
직업 : 미취업자
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,1
201905160061,(경상남도) 서민자녀 대학입학장학생 장학금,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160061,2019-01-28 00:00:00,2019-02-28 00:00:00,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 대학 재학",경남,전체,2019-11-28 20:57:37,1
201905160062,(경상남도) 대학생 학자금 이자지원,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160062,2019-10-01 00:00:00,2019-10-31 00:00:00,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 대학 재학(재, 휴학생)",경남,전체,2019-11-28 20:57:37,1
201905160063,(경상남도) 경남 상생공제,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160063,,2019-12-31 00:00:00,18.0,34.0,-," 전공 : 제한없음
직업 : 기타(고용부 청년내일채움공제 2년형의 청년기준과 동일)
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,0
201905160064,(강원도) 청년농업인 경쟁력 제고사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160064,2018-09-04 00:00:00,2018-09-28 00:00:00,19.0,39.0,2019년 1월 1일 기준 신청 기간이 만료된 정책입니다.추후 신규 정책 내용에 따라 변경될 예정이니 참고하여주시기 바랍니다.," 전공 : 제한 없음
직업 : 제한 없음
학교 : 제한 없음",강원,전체,2019-11-28 20:57:37,1
201905160065,"(경상남도) 남명학사(창원관, 서울관)운영",https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160065,2019-01-01 00:00:00,2019-02-28 00:00:00,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 대학 재학",경남,전체,2019-11-28 20:57:37,1
201905160068,(경상남도) 경남 청년내일채움공제,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160068,,2019-12-31 00:00:00,18.0,34.0,-," 전공 : 제한없음
직업 : 기타(고용부 청년내일채움공제 3년형의 청년기준과 동일)
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,0
201905160069,(경상남도) 청년 EG사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160069,2019-06-30 00:00:00,2019-06-30 00:00:00,18.0,34.0,-," 전공 : 제한없음
직업 : 미취업자
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,1
201905160070,(경상남도) 경남 평생학습 동아리 지원 사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160070,2019-03-07 00:00:00,2019-03-25 00:00:00,,,-," 전공 : 제한없음
직업 : 미취업자
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,1
201905160071,(경상남도) 청년채용 중소기업 근무환경개선 지원사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160071,,2031-12-01 00:00:00,18.0,34.0,-," 전공 : 제한없음
직업 : 기타(고용부 청년추가고용장려금의 청년 기준과 동일)
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,0
201905160073,(경상남도) 청년 취업 멘토링 콘서트,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160073,,,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 도내 대학 및 특성화고 재학생",경남,전체,2019-11-28 20:57:37,0
201905160074,(경상남도) 대학일자리센터,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160074,,,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 센터 소재 대학생 및 인근 대학 대학생",경남,전체,2019-11-28 20:57:37,0
201905160075,(경상남도) 고졸예정자 취업특화과정,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160075,2019-03-12 00:00:00,2019-03-27 00:00:00,,,-," 전공 : 제한없음
직업 : 미취업자
학교 : 도내 고등학교 고졸예정자(3학년)",경남,전체,2019-11-28 20:57:37,1
201905160079,(경상남도) 의료기기 업종전환 취업연계 게이트웨이사업 [기업 채용 인건비 지원사업],https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160079,,,18.0,34.0,(경상남도) 의료기기 업종전환 취업연계 게이트웨이사업 [기업 채용 인건비 지원사업]," 전공 : 제한없음
직업 : 미취업자
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,0
201905160080,(경상남도) 경남 지역인재육성사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160080,2019-03-07 00:00:00,2019-03-25 00:00:00,,,-," 전공 : 제한없음
직업 : 미취업자
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,1
201905160086,(경상남도) 경남청년예술인 파견지원<청년예술路 소통>,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160086,2019-03-12 00:00:00,2019-04-19 00:00:00,19.0,39.0,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,1
201905160089,(경상남도) 의료기기 업종전환 취업연계 게이트웨이사업 [청년 컴퍼니스테이(Company Stay) 지원 사업],https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160089,,,18.0,34.0,(경상남도) 의료기기 업종전환 취업연계 게이트웨이사업 [청년 컴퍼니스테이(Company Stay) 지원 사업]," 전공 : 제한없음
직업 : 미취업자
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,0
201905160090,(경상남도) 문화예술교육사 인턴십,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160090,2019-02-22 00:00:00,2019-03-08 00:00:00,19.0,39.0,-," 전공 : 제한 없음
직업 : 제한없음
학교 : 문화예술교육사 자격증 취득 후 3년 이내인자",경남,전체,2019-11-28 20:57:37,1
201905160093,(경상남도) 차세대 유망예술인 지원,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160093,2019-01-24 00:00:00,2019-02-14 00:00:00,,35.0,-," 전공 : 시각분야, 공연분야
직업 : 제한없음
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,1
201905160100,(경상남도) 경남형 스마트 일자리 전문인력 양성 사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160100,2019-02-20 00:00:00,2019-03-28 00:00:00,18.0,39.0,-," 전공 : 제한없음
직업 : 미취업자
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,1
201905160101,(경상남도) 창원국가산단 청년 기술창업 특성화 사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160101,2019-02-28 00:00:00,2019-03-28 00:00:00,18.0,39.0,-," 전공 : 제한없음, 경남 지역 전략산업 분야 우대(항공우주, 조선해양플랜트, 첨단나노융합, 기계융합소재, 지능형기계시스템, 항노화바이오산업 등)
직업 : 제한없음
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,1
201905160102,(경상남도) 무인화 선박산업 육성을 위한 전문인력 양성 사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160102,,,,,-," 전공 : 공학계열
직업 : 미취업자
학교 : 4학년 1학기 이상 재학생 및 졸업예정자, 석.박사 과정",경남,전체,2019-11-28 20:57:37,0
201905160103,(경상남도) 항만 기능인력 양성지원 사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160103,2019-02-07 00:00:00,2019-02-28 00:00:00,,39.0,-," 전공 : 제한없음
직업 : 미취업자
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,1
201905160105,(경상남도) 지능형로봇 인력양성센터 운영,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160105,,,,39.0,-," 전공 : 제한 없음 (공학계열 권고)
직업 : 미취업자
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,0
201905160106,(경상남도) 청년창업농 영농정책 지원사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160106,2018-12-31 00:00:00,2019-01-31 00:00:00,18.0,39.0,-," 전공 : 제한없음
직업 : 미취업자
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,1
201905160107,(경상남도) 농촌체험휴양마을 청년사무장 채용지원 사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160107,,,19.0,34.0,-," 전공 : 제한없음
직업 : 미취업자
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,0
201905160108,(경상남도) 청년농업인 경영진단분석 컨설팅,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905160108,2019-01-31 00:00:00,2019-01-31 00:00:00,18.0,39.0,-," 전공 : 제한없음
직업 : 기타(재직 및 준비자)
학교 : 제한없음",경남,전체,2019-11-28 20:57:37,1
201905170001,(제주특별자치도) 일하는 청년 제주로 프로젝트,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905170001,,,19.0,39.0,-," 전공 : 제한없음
직업 : 미취업자
학교 : 제한없음",제주,전체,2019-11-28 20:57:37,0
201905170002,(제주특별자치도) 제주청년 뉴딜 일자리사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905170002,,,19.0,39.0,제주청년 뉴딜 일자리사업 (지역주도형 청년일자리 사업)," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",제주,전체,2019-11-28 20:57:37,0
201905170003,(제주특별자치도) 청년인재육성 프로그램 운영,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905170003,2019-04-12 00:00:00,2019-04-12 00:00:00,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",제주,전체,2019-11-28 20:57:37,1
201905170004,(제주특별자치도) 해양구조물관리 취업지원,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905170004,2018-06-01 00:00:00,2018-07-07 00:00:00,,,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",제주,전체,2019-11-28 20:57:37,1
201905170005,(제주특별자치도) 대학 일자리센터 운영사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905170005,,,15.0,39.0,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",제주,전체,2019-11-28 20:57:37,0
201905170006,(제주특별자치도) 청년우수인재 집중지도사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905170006,,,,,-," 전공 : 제한없음
직업 : 미취업자
학교 : 고졸 예정, 대졸 예정",제주,전체,2019-11-28 20:57:37,0
201905170007,(제주특별자치도) 지역산업 맞춤형 일자리 창출 지원사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905170007,,,19.0,39.0,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",제주,전체,2019-11-28 20:57:37,0
201905170008,(제주특별자치도) 내일채움공제 가입 장려금 지원사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905170008,,,,34.0,-," 전공 : 제한없음
직업 : 재직자
학교 : 제한없음",제주,전체,2019-11-28 20:57:37,0
201905170009,(제주특별자치도) 수출기업 인력뱅크 지원,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905170009,,,18.0,39.0,-," 전공 : 제한없음
직업 : 미취업자(실업자 + 비경제활동인구)
학교 : 제한없음",제주,전체,2019-11-28 20:57:37,0
201905170010,(제주특별자치도) 청년 역량강화 사업,https://www.youthcenter.go.kr/jynEmpSptNew/jynEmpSptGuide.do?bizId=201905170010,2019-03-19 00:00:00,,19.0,39.0,-," 전공 : 제한없음
직업 : 제한없음
학교 : 제한없음",제주,전체,2019-11-28 20:57:37,0
